monkey_id	lid_pid	reads	unique	perc_chg_meth	perc_chh_meth	sample_name	tissue	individual_sex	group	age	social_rank
4C6	LID_109623_PID_10524	43556112	25045853	0.6%	0.5%	RDID_11331	skeletal_muscle	M	HH	10.75	L
4C6	LID_1067504_PID_10515	43413227	23504611	0.6%	0.5%	RDID_13354	kidney	M	HH	10.75	L
4C6	LID_108629_PID_10413	22839871	15107544	0.7%	0.5%	RDID_11655	spleen	M	HH	10.75	L
4D8	LID_1068627_PID_10540	20506328	11443765	0.8%	0.6%	RDID_15616	thyroid	F	KK	12.18	M
4D8	LID_108934_PID_10491	20593708	12666033	1.3%	1.2%	RDID_12239	liver	F	KK	12.18	M
4D8	LID_110623_PID_10491	18653105	12930975	0.6%	0.9%	RDID_12285	skeletal_muscle	F	KK	12.18	M
4D8	LID_108764_PID_10429	28150172	16560476	0.5%	0.3%	RDID_11935	spleen	F	KK	12.18	M
4D8	LID_1068789_PID_10541	12557502	5220989	0.8%	0.5%	RDID_15855	pituitary	F	KK	12.18	M
4D8	LID_1066543_PID_10510	18365088	11370932	0.7%	0.5%	RDID_14478	ovaries	F	KK	12.18	M
4D8	LID_1068331_PID_10539	14384313	7480194	0.7%	0.5%	RDID_15338	thymus	F	KK	12.18	M
4D8	LID_1066807_PID_10515	9118635	5881762	0.8%	0.6%	RDID_13081	kidney	F	KK	12.18	M
4D8	LID_105495_PID_10123	12983915	6702532	0.7%	0.5%	DID_1003639	whole_blood	F	KK	12.18	M
4F1	LID_1066515_PID_10508	50392959	31230744	0.7%	0.5%	RDID_14321	ovaries	F	KK	11.13	H
4F1	LID_108935_PID_10416	24654892	15494413	0.9%	0.7%	RDID_12240	liver	F	KK	11.13	H
4F1	LID_108664_PID_10413	15306133	10267381	0.5%	0.3%	RDID_11936	spleen	F	KK	11.13	H
4F1	LID_1068790_PID_10541	16683970	8196959	0.7%	0.6%	RDID_15856	pituitary	F	KK	11.13	H
4F1	LID_1068220_PID_10533	23986296	13407824	0.8%	0.5%	RDID_15368	thymus	F	KK	11.13	H
4F1	LID_1067662_PID_10520	18794229	9022937	0.6%	0.5%	RDID_14628	adrenal	F	KK	11.13	H
4F1	LID_1066248_PID_10507	33946663	19989233	0.6%	0.5%	RDID_12384	heart	F	KK	11.13	H
4F1	LID_111895_PID_10497	30247247	17744207	0.5%	0.3%	RDID_13985	omental_at	F	KK	11.13	H
4F1	LID_1068630_PID_10540	21512141	11681316	0.7%	0.5%	RDID_15619	thyroid	F	KK	11.13	H
4F1	LID_1066808_PID_10514	14696377	9120450	0.7%	0.6%	RDID_13082	kidney	F	KK	11.13	H
4F1	LID_1067445_PID_10518	27325725	16294469	0.7%	0.5%	RDID_12934	lung	F	KK	11.13	H
4F1	LID_105665_PID_10123	19164838	8754676	0.8%	0.6%	DID_1003678	whole_blood	F	KK	11.13	H
4I9	LID_111805_PID_10507	17394256	11862277	0.6%	0.4%	RDID_13895	omental_at	F	HH	7.04	L
4I9	LID_109393_PID_10414	42213986	29824597	0.7%	0.6%	RDID_12398	lung	F	HH	7.04	L
4I9	LID_1067575_PID_10520	20482406	10493464	0.6%	0.5%	RDID_14532	adrenal	F	HH	7.04	L
4I9	LID_1068734_PID_10541	18853739	10202716	0.7%	0.5%	RDID_15800	pituitary	F	HH	7.04	L
4I9	LID_1065955_PID_10503	21395297	14123418	0.6%	0.5%	RDID_12650	heart	F	HH	7.04	L
4I9	LID_1068130_PID_10532	30941035	19172730	0.7%	0.5%	RDID_15225	thymus	F	HH	7.04	L
4I9	LID_103882_PID_10123	11267411	4996765	0.7%	0.5%	DID_1003615	whole_blood	F	HH	7.04	L
4I9	LID_108749_PID_10429	28831920	18356572	0.6%	0.4%	RDID_10899	liver	F	HH	7.04	L
4I9	LID_110662_PID_10497	16694480	10801861	1.3%	1.3%	RDID_12324	skeletal_muscle	F	HH	7.04	L
4I9	LID_1068484_PID_10533	8708767	5386221	0.7%	0.5%	RDID_15569	thyroid	F	HH	7.04	L
4I9	LID_108648_PID_10414	18306382	10674460	0.7%	0.5%	RDID_11722	spleen	F	HH	7.04	L
4J0	LID_1068471_PID_10533	19386128	12403221	0.6%	0.4%	RDID_15556	thyroid	M	HH	7.14	M
4J0	LID_1066738_PID_10511	8925828	5396527	0.9%	0.7%	RDID_12981	kidney	M	HH	7.14	M
4J0	LID_1068747_PID_10541	17132546	9148808	0.7%	0.5%	RDID_15813	pituitary	M	HH	7.14	M
4J0	LID_108320_PID_10415	14621984	8118114	0.7%	0.5%	RDID_10581	liver	M	HH	7.14	M
4J0	LID_1066281_PID_10507	27248879	18267484	0.6%	0.5%	RDID_12592	heart	M	HH	7.14	M
4J0	LID_106025_PID_10495	21458277	10950547	0.5%	0.4%	RDID_11405	spleen	M	HH	7.14	M
4J0	LID_109413_PID_10414	19510727	13343443	0.7%	0.6%	RDID_12418	lung	M	HH	7.14	M
4J0	LID_1066449_PID_10508	30131411	18619243	0.7%	0.5%	RDID_14204	testis	M	HH	7.14	M
4J0	LID_103831_PID_10123	11723078	5235714	0.6%	0.4%	DID_1003559	whole_blood	M	HH	7.14	M
4J0	LID_1067595_PID_10520	18086870	8904445	0.7%	0.5%	RDID_14552	adrenal	M	HH	7.14	M
4J3	LID_108442_PID_10429	20210347	11634960	0.6%	0.5%	RDID_10791	liver	F	HH	7.27	M
4J3	LID_1067836_PID_10520	17133729	9116844	0.7%	0.5%	RDID_15027	adrenal	F	HH	7.27	M
4J3	LID_1068183_PID_10533	21710180	12199747	0.8%	0.5%	RDID_14165	omental_at	F	HH	7.27	M
4J3	LID_1068097_PID_10532	13128540	7654393	0.8%	0.5%	RDID_15192	thymus	F	HH	7.27	M
4J3	LID_109620_PID_10471	12500605	7325592	0.6%	0.5%	RDID_11339	skeletal_muscle	F	HH	7.27	M
4J3	LID_1066611_PID_10511	28722391	20074355	0.4%	0.4%	RDID_14447	ovaries	F	HH	7.27	M
4J3	LID_1068708_PID_10540	20642115	11853398	0.7%	0.5%	RDID_15697	thyroid	F	HH	7.27	M
4J3	LID_108637_PID_10413	25926737	16408797	0.7%	0.5%	RDID_11711	spleen	F	HH	7.27	M
4J3	LID_1067777_PID_10516	11296513	6820175	0.8%	0.5%	RDID_12808	heart	F	HH	7.27	M
4J3	LID_1067512_PID_10515	30849547	17356963	0.6%	0.5%	RDID_13362	kidney	F	HH	7.27	M
4J3	LID_105627_PID_10123	7368928	3207899	0.8%	0.5%	DID_1003523	whole_blood	F	HH	7.27	M
4J3	LID_1067389_PID_10518	12800117	10017854	0.7%	0.6%	RDID_12549	lung	F	HH	7.27	M
4J6	LID_106040_PID_10414	15753484	8351451	0.7%	0.5%	RDID_11524	spleen	F	HH	7.15	M
4J6	LID_1066766_PID_10515	9102252	5935685	1.1%	0.9%	RDID_13025	kidney	F	HH	7.15	M
4J6	LID_1067623_PID_10520	16536267	8127758	0.6%	0.5%	RDID_14580	adrenal	F	HH	7.15	M
4J6	LID_109501_PID_10416	33070947	23705580	0.8%	0.8%	RDID_11910	skeletal_muscle	F	HH	7.15	M
4J6	LID_111853_PID_10497	29095596	17380196	0.5%	0.4%	RDID_13943	omental_at	F	HH	7.15	M
4J6	LID_1066308_PID_10508	54877028	32750781	0.7%	0.5%	RDID_12626	heart	F	HH	7.15	M
4J6	LID_109441_PID_10491	35575352	21423844	0.7%	0.6%	RDID_12446	lung	F	HH	7.15	M
4J6	LID_1068441_PID_10532	18963307	9913108	0.7%	0.5%	RDID_15526	thyroid	F	HH	7.15	M
4J6	LID_103890_PID_10123	9587850	3902588	0.7%	0.5%	DID_1003623	whole_blood	F	HH	7.15	M
4J6	LID_1068766_PID_10541	30552334	17240252	0.7%	0.5%	RDID_15832	pituitary	F	HH	7.15	M
4J6	LID_108280_PID_10414	13879298	7865892	0.7%	0.5%	RDID_10702	liver	F	HH	7.15	M
4J6	LID_1068253_PID_10540	18634008	9770760	0.7%	0.4%	RDID_15260	thymus	F	HH	7.15	M
4L7	LID_1067500_PID_10515	37486762	21559159	0.6%	0.5%	RDID_13350	kidney	M	KK	8.16	M
4L7	LID_109368_PID_10413	29583168	19326599	0.8%	0.6%	RDID_12144	liver	M	KK	8.16	M
4L7	LID_1068068_PID_10525	21042372	11518530	0.7%	0.5%	RDID_15163	thymus	M	KK	8.16	M
4L7	LID_1068701_PID_10540	20431933	12850715	0.6%	0.5%	RDID_15690	thyroid	M	KK	8.16	M
4L7	LID_1067766_PID_10518	16137366	9422788	0.8%	0.5%	RDID_12797	heart	M	KK	8.16	M
4L7	LID_1067562_PID_10516	24424246	13086950	0.7%	0.5%	RDID_15014	adrenal	M	KK	8.16	M
4L7	LID_1067430_PID_10518	24147394	16640658	0.6%	0.4%	RDID_12538	lung	M	KK	8.16	M
4L7	LID_1066600_PID_10511	34682395	18023809	0.6%	0.4%	RDID_14436	testis	M	KK	8.16	M
4L7	LID_108859_PID_10495	28335294	12952858	0.7%	0.5%	RDID_12215	spleen	M	KK	8.16	M
4L8	LID_108327_PID_10415	21973731	12094148	0.8%	0.6%	RDID_10694	liver	F	HH	6.11	L
4L8	LID_105634_PID_10123	13670264	6063558	0.8%	0.6%	DID_1003568	whole_blood	F	HH	6.11	L
4L8	LID_1068740_PID_10541	15721625	8475024	0.7%	0.5%	RDID_15806	pituitary	F	HH	6.11	L
4L8	LID_1068451_PID_10532	38529766	21735807	0.6%	0.4%	RDID_15536	thyroid	F	HH	6.11	L
4L8	LID_1067614_PID_10520	25987674	13248135	0.6%	0.4%	RDID_14571	adrenal	F	HH	6.11	L
4L8	LID_109548_PID_10429	59530705	38196866	0.5%	0.4%	RDID_12437	lung	F	HH	6.11	L
4L8	LID_108755_PID_10471	29671479	17177248	0.5%	0.3%	RDID_11520	spleen	F	HH	6.11	L
4L8	LID_109492_PID_10416	31500478	22204891	0.7%	0.7%	RDID_11901	skeletal_muscle	F	HH	6.11	L
4L8	LID_1066757_PID_10511	12012000	7225882	1.2%	1.0%	RDID_13016	kidney	F	HH	6.11	L
4M9	LID_108936_PID_10497	37315172	21709206	0.7%	0.6%	RDID_12241	liver	F	KK	7.21	L
4M9	LID_1067481_PID_10515	15556276	9236876	0.7%	0.5%	RDID_13243	kidney	F	KK	7.21	L
4M9	LID_1065923_PID_10503	7803683	4741546	0.6%	0.4%	RDID_14133	omental_at	F	KK	7.21	L
4M9	LID_103945_PID_10123	14369274	6659294	0.7%	0.5%	DID_1003680	whole_blood	F	KK	7.21	L
4M9	LID_110613_PID_10471	15704850	11774979	0.5%	0.5%	RDID_12275	skeletal_muscle	F	KK	7.21	L
4M9	LID_1066249_PID_10507	29268148	17314409	0.6%	0.4%	RDID_12385	heart	F	KK	7.21	L
4M9	LID_1066545_PID_10510	22942787	14316622	0.7%	0.6%	RDID_14484	ovaries	F	KK	7.21	L
4M9	LID_1067758_PID_10524	36084579	18523706	0.7%	0.5%	RDID_14980	adrenal	F	KK	7.21	L
4M9	LID_1068072_PID_10532	14850883	9728152	0.7%	0.5%	RDID_15167	thymus	F	KK	7.21	L
4M9	LID_1068669_PID_10540	18344541	10700361	0.7%	0.5%	RDID_15658	thyroid	F	KK	7.21	L
4M9	LID_108840_PID_10495	17154673	10291996	0.5%	0.3%	RDID_12084	spleen	F	KK	7.21	L
4N5	LID_106021_PID_10413	12280975	7034813	0.7%	0.4%	RDID_11409	spleen	F	HH	5.1	L
4N5	LID_1066742_PID_10511	15765609	9336479	0.7%	0.6%	RDID_12985	kidney	F	HH	5.1	L
4N5	LID_103886_PID_10123	10798309	5082925	0.7%	0.5%	DID_1003619	whole_blood	F	HH	5.1	L
4N5	LID_108268_PID_10413	20472139	12385304	0.7%	0.5%	RDID_10585	liver	F	HH	5.1	L
4N5	LID_1068742_PID_10541	31350900	16549663	0.8%	0.6%	RDID_15808	pituitary	F	HH	5.1	L
4N5	LID_1068148_PID_10532	47055700	28706490	0.7%	0.5%	RDID_15243	thymus	F	HH	5.1	L
4N5	LID_1067599_PID_10520	31692310	16303546	0.7%	0.6%	RDID_14556	adrenal	F	HH	5.1	L
4N5	LID_1068461_PID_10532	19731168	10753482	0.7%	0.5%	RDID_15546	thyroid	F	HH	5.1	L
4N5	LID_109417_PID_10414	44975804	31660294	0.7%	0.6%	RDID_12422	lung	F	HH	5.1	L
4N7	LID_111816_PID_10496	18779934	12916731	0.5%	0.5%	RDID_13906	omental_at	M	HH	5.11	H
4N7	LID_1067586_PID_10520	12084364	6299936	0.7%	0.7%	RDID_14543	adrenal	M	HH	5.11	H
4N7	LID_1068135_PID_10532	23956983	15615291	0.6%	0.5%	RDID_15230	thymus	M	HH	5.11	H
4N7	LID_109404_PID_10414	36001851	26904896	0.7%	0.7%	RDID_12409	lung	M	HH	5.11	H
4N7	LID_103929_PID_10123	10968015	5166022	0.6%	0.4%	DID_1003664	whole_blood	M	HH	5.11	H
4N7	LID_1066729_PID_10511	7386810	4424349	1.0%	0.9%	RDID_12972	kidney	M	HH	5.11	H
4N7	LID_109561_PID_10429	23946122	14553120	0.6%	0.5%	RDID_12035	skeletal_muscle	M	HH	5.11	H
4N7	LID_108434_PID_10416	19175797	11973285	0.7%	0.5%	RDID_10358	liver	M	HH	5.11	H
4N7	LID_1066272_PID_10507	24766996	15643790	0.7%	0.5%	RDID_12583	heart	M	HH	5.11	H
4N7	LID_108473_PID_10415	14084819	8665829	0.7%	0.5%	RDID_11356	spleen	M	HH	5.11	H
4N8	LID_1066777_PID_10515	14804572	9729174	1.0%	0.8%	RDID_13051	kidney	M	HH	5.32	H
4N8	LID_1068267_PID_10539	25674624	15501917	0.7%	0.4%	RDID_15274	thymus	M	HH	5.32	H
4N8	LID_1067634_PID_10520	16115926	8129901	0.8%	0.7%	RDID_14591	adrenal	M	HH	5.32	H
4N8	LID_103846_PID_10123	7131036	3372317	0.7%	0.5%	DID_1003575	whole_blood	M	HH	5.32	H
4N8	LID_1068442_PID_10532	32862800	16680122	0.6%	0.4%	RDID_15527	thyroid	M	HH	5.32	H
4N8	LID_111864_PID_10503	20115581	12910138	0.5%	0.4%	RDID_13954	omental_at	M	HH	5.32	H
4N8	LID_109462_PID_10415	20376595	13594325	0.7%	0.7%	RDID_11873	skeletal_muscle	M	HH	5.32	H
4N8	LID_108558_PID_10414	24908041	14238390	0.7%	0.5%	RDID_11556	spleen	M	HH	5.32	H
4N8	LID_108986_PID_10471	14389713	8417256	0.7%	0.5%	RDID_12457	lung	M	HH	5.32	H
4P6	LID_1066546_PID_10511	35743659	20744033	0.6%	0.5%	RDID_14485	ovaries	F	KK	6.08	L
4P6	LID_1065873_PID_10503	38653040	23701185	0.5%	0.3%	RDID_14083	omental_at	F	KK	6.08	L
4P6	LID_1067708_PID_10524	23265987	11761515	0.7%	0.5%	RDID_14898	adrenal	F	KK	6.08	L
4P6	LID_1066854_PID_10514	28614009	17930010	0.7%	0.5%	RDID_13144	kidney	F	KK	6.08	L
4P6	LID_1067818_PID_10520	21928895	12450541	0.7%	0.5%	RDID_12889	heart	F	KK	6.08	L
4P6	LID_1068497_PID_10533	17106395	9954953	0.7%	0.5%	RDID_15582	thyroid	F	KK	6.08	L
4P6	LID_109534_PID_10416	32078459	19634509	0.7%	0.6%	RDID_11270	skeletal_muscle	F	KK	6.08	L
4P6	LID_1069508_PID_10540	35534982	18092989	0.7%	0.5%	RDID_15888	pituitary	F	KK	6.08	L
4P6	LID_1068293_PID_10539	30422545	18758928	0.7%	0.5%	RDID_15300	thymus	F	KK	6.08	L
4P6	LID_108694_PID_10415	11916585	7877851	0.4%	0.3%	RDID_11994	spleen	F	KK	6.08	L
4P6	LID_108903_PID_10429	19532591	12578956	0.7%	0.4%	RDID_12346	lung	F	KK	6.08	L
4P6	LID_108891_PID_10495	35705175	21020896	0.4%	0.3%	RDID_12169	liver	F	KK	6.08	L
4Q4	LID_103981_PID_10123	9841242	4487624	0.7%	0.5%	DID_1003717	whole_blood	F	KK	5.22	L
4Q4	LID_1065906_PID_10503	35384757	21097597	0.5%	0.4%	RDID_14116	omental_at	F	KK	5.22	L
4Q4	LID_1066978_PID_10516	46047339	31104834	0.5%	0.5%	RDID_14400	ovaries	F	KK	5.22	L
4Q4	LID_1066887_PID_10514	28246620	18128703	0.8%	0.6%	RDID_13177	kidney	F	KK	5.22	L
4Q4	LID_1067824_PID_10520	26212481	17385368	0.5%	0.4%	RDID_12903	heart	F	KK	5.22	L
4Q4	LID_108727_PID_10416	26737565	18380439	0.5%	0.3%	RDID_12067	spleen	F	KK	5.22	L
4Q4	LID_1067741_PID_10524	23340165	12122817	0.7%	0.5%	RDID_14947	adrenal	F	KK	5.22	L
4Q4	LID_1068236_PID_10532	15116601	9283498	0.8%	0.6%	RDID_15384	thymus	F	KK	5.22	L
4Q4	LID_109385_PID_10413	16983482	11116413	0.7%	0.6%	RDID_12209	liver	F	KK	5.22	L
4Q4	LID_108944_PID_10491	20038887	12520115	0.8%	0.6%	RDID_12362	lung	F	KK	5.22	L
4Q4	LID_110654_PID_10491	18685078	13655185	0.5%	0.5%	RDID_12316	skeletal_muscle	F	KK	5.22	L
4Q6	LID_105475_PID_10123	16322100	7904937	0.8%	0.5%	DID_1003564	whole_blood	F	HH	3.22	M
4Q6	LID_1066298_PID_10507	17839633	12854188	0.6%	0.5%	RDID_12616	heart	F	HH	3.22	M
4Q6	LID_1066756_PID_10511	10634546	6839057	1.4%	1.2%	RDID_13015	kidney	F	HH	3.22	M
4Q6	LID_1068749_PID_10541	20921689	11048686	0.8%	0.5%	RDID_15815	pituitary	F	HH	3.22	M
4Q6	LID_1067613_PID_10520	32562856	16435284	0.6%	0.5%	RDID_14570	adrenal	F	HH	3.22	M
4Q6	LID_108316_PID_10416	14673136	9350723	0.8%	0.5%	RDID_10054	liver	F	HH	3.22	M
4Q6	LID_1068463_PID_10532	25681540	14936433	0.6%	0.4%	RDID_15548	thyroid	F	HH	3.22	M
4Q6	LID_111843_PID_10497	23744385	15198154	0.4%	0.4%	RDID_13933	omental_at	F	HH	3.22	M
4Q6	LID_107383_PID_10414	18565746	9649574	0.6%	0.4%	RDID_11519	spleen	F	HH	3.22	M
4R3	LID_1067423_PID_10518	19644195	14404738	0.6%	0.4%	RDID_12531	lung	M	KK	5.21	L
4R3	LID_1068671_PID_10540	26784852	16748504	0.7%	0.5%	RDID_15660	thyroid	M	KK	5.21	L
4R3	LID_1068085_PID_10532	19867938	12222861	0.7%	0.5%	RDID_15180	thymus	M	KK	5.21	L
4R3	LID_1067552_PID_10516	24812157	13791943	0.7%	0.5%	RDID_14988	adrenal	M	KK	5.21	L
4R3	LID_109607_PID_10495	39556518	24196420	0.7%	0.6%	RDID_11545	skeletal_muscle	M	KK	5.21	L
4R3	LID_108930_PID_10416	18876021	11844483	0.8%	0.6%	RDID_12120	liver	M	KK	5.21	L
4R3	LID_108848_PID_10429	11241542	7275244	0.5%	0.3%	RDID_12092	spleen	M	KK	5.21	L
4R3	LID_1067489_PID_10515	28535039	16057993	0.6%	0.5%	RDID_13339	kidney	M	KK	5.21	L
4R3	LID_1066037_PID_10507	18582204	11460717	0.7%	0.5%	RDID_12765	heart	M	KK	5.21	L
4R3	LID_1066589_PID_10511	18524192	10913045	0.7%	0.6%	RDID_14425	testis	M	KK	5.21	L
4R4	LID_103993_PID_10123	7695267	3693498	0.6%	0.4%	DID_1003730	whole_blood	F	KK	5.19	L
4R4	LID_1065865_PID_10497	20502566	13158020	0.4%	0.3%	RDID_14075	omental_at	F	KK	5.19	L
4R4	LID_1066846_PID_10514	14753866	9390454	0.8%	0.6%	RDID_13136	kidney	F	KK	5.19	L
4R4	LID_1066548_PID_10511	34918596	19766780	0.6%	0.5%	RDID_14487	ovaries	F	KK	5.19	L
4R4	LID_1067700_PID_10524	16958075	9762729	0.7%	0.5%	RDID_14890	adrenal	F	KK	5.19	L
4R4	LID_1067813_PID_10518	23107968	14732073	0.7%	0.4%	RDID_12884	heart	F	KK	5.19	L
4R4	LID_108794_PID_10415	36655979	22585272	0.5%	0.3%	RDID_11974	spleen	F	KK	5.19	L
4R4	LID_1068298_PID_10539	20842331	12662517	0.7%	0.5%	RDID_15305	thymus	F	KK	5.19	L
4R4	LID_1068518_PID_10539	30239308	16762646	0.6%	0.5%	RDID_15603	thyroid	F	KK	5.19	L
4R4	LID_1069514_PID_10540	35839383	17864292	0.6%	0.5%	RDID_15894	pituitary	F	KK	5.19	L
4R4	LID_109378_PID_10413	20330168	13104584	0.9%	0.7%	RDID_12202	liver	F	KK	5.19	L
4R4	LID_108912_PID_10471	11329504	6923454	0.6%	0.4%	RDID_12355	lung	F	KK	5.19	L
4R4	LID_110649_PID_10471	37487431	24124326	0.5%	0.5%	RDID_12311	skeletal_muscle	F	KK	5.19	L
4R7	LID_1067482_PID_10515	16883940	10096683	0.8%	0.6%	RDID_13244	kidney	M	KK	5.24	L
4R7	LID_105662_PID_10123	21907442	10379809	0.7%	0.5%	DID_1003654	whole_blood	M	KK	5.24	L
4R7	LID_110668_PID_10491	49473827	32128459	0.8%	0.8%	RDID_11542	skeletal_muscle	M	KK	5.24	L
4R7	LID_1065924_PID_10503	10994003	6725831	0.6%	0.4%	RDID_14134	omental_at	M	KK	5.24	L
4R7	LID_1066996_PID_10516	13669935	8286520	0.8%	0.5%	RDID_14418	testis	M	KK	5.24	L
4R7	LID_1066034_PID_10507	30278498	18366585	0.7%	0.5%	RDID_12746	heart	M	KK	5.24	L
4R7	LID_1068672_PID_10540	22861302	13460478	0.7%	0.5%	RDID_15661	thyroid	M	KK	5.24	L
4R7	LID_1067420_PID_10518	17369523	13632522	0.6%	0.5%	RDID_12528	lung	M	KK	5.24	L
4R7	LID_1068067_PID_10525	16693481	9042961	0.7%	0.5%	RDID_15162	thymus	M	KK	5.24	L
4R7	LID_1067759_PID_10524	25425608	13670842	0.7%	0.5%	RDID_14981	adrenal	M	KK	5.24	L
4R7	LID_108834_PID_10429	18232497	11455037	0.5%	0.3%	RDID_12117	liver	M	KK	5.24	L
4S0	LID_1066490_PID_10508	48934988	31201230	0.7%	0.5%	RDID_14293	ovaries	F	HH	3.08	L
4S0	LID_1065963_PID_10507	9820667	6610954	0.7%	0.6%	RDID_12658	heart	F	HH	3.08	L
4S0	LID_1066779_PID_10515	11947718	8140277	1.0%	0.8%	RDID_13053	kidney	F	HH	3.08	L
4S0	LID_1067636_PID_10520	19353279	9923310	0.6%	0.6%	RDID_14593	adrenal	F	HH	3.08	L
4S0	LID_1068268_PID_10539	26402407	14187524	0.7%	0.4%	RDID_15275	thymus	F	HH	3.08	L
4S0	LID_108988_PID_10471	27521605	15837682	0.8%	0.6%	RDID_12459	lung	F	HH	3.08	L
4S0	LID_1068443_PID_10532	38550050	20414556	0.6%	0.5%	RDID_15528	thyroid	F	HH	3.08	L
4S0	LID_108560_PID_10414	22368948	13078465	0.7%	0.5%	RDID_11558	spleen	F	HH	3.08	L
4S0	LID_108359_PID_10491	49370229	27667677	0.7%	0.6%	RDID_10712	liver	F	HH	3.08	L
4S0	LID_109464_PID_10415	39384625	25182376	0.8%	0.7%	RDID_11875	skeletal_muscle	F	HH	3.08	L
4S0	LID_111866_PID_10497	25442585	14434498	0.5%	0.4%	RDID_13956	omental_at	F	HH	3.08	L
4S3	LID_103887_PID_10123	13543932	6129574	0.7%	0.5%	DID_1003620	whole_blood	F	HH	3.18	H
4S3	LID_1066778_PID_10515	12140124	8926918	0.9%	0.8%	RDID_13052	kidney	F	HH	3.18	H
4S3	LID_1065962_PID_10503	24985339	17331110	0.6%	0.5%	RDID_12657	heart	F	HH	3.18	H
4S3	LID_1066489_PID_10508	46865999	28391392	0.7%	0.5%	RDID_14292	ovaries	F	HH	3.18	H
4S3	LID_1067635_PID_10520	21117511	11337889	0.7%	0.5%	RDID_14592	adrenal	F	HH	3.18	H
4S3	LID_1068768_PID_10541	25870766	13653954	0.7%	0.6%	RDID_15834	pituitary	F	HH	3.18	H
4S3	LID_1068444_PID_10532	21740664	12597387	0.8%	0.6%	RDID_15529	thyroid	F	HH	3.18	H
4S3	LID_108337_PID_10491	66386724	39796583	0.6%	0.5%	RDID_10711	liver	F	HH	3.18	H
4S3	LID_1068262_PID_10539	24535126	13658976	0.7%	0.5%	RDID_15269	thymus	F	HH	3.18	H
4S3	LID_108559_PID_10413	29493991	18815535	0.7%	0.5%	RDID_11557	spleen	F	HH	3.18	H
4S3	LID_111865_PID_10497	12259922	8029053	0.5%	0.4%	RDID_13955	omental_at	F	HH	3.18	H
4S3	LID_109517_PID_10416	27323208	17513892	0.7%	0.7%	RDID_11988	skeletal_muscle	F	HH	3.18	H
4S8	LID_1065861_PID_10497	13997271	9269408	0.5%	0.4%	RDID_14071	omental_at	M	KK	4.03	L
4S8	LID_1066842_PID_10514	34243252	21210741	0.7%	0.5%	RDID_13132	kidney	M	KK	4.03	L
4S8	LID_1066933_PID_10540	10964491	5668434	0.9%	0.9%	RDID_14355	testis	M	KK	4.03	L
4S8	LID_1067819_PID_10520	21955028	12303809	0.6%	0.5%	RDID_12890	heart	M	KK	4.03	L
4S8	LID_1068291_PID_10539	21443604	12826750	0.7%	0.5%	RDID_15298	thymus	M	KK	4.03	L
4S8	LID_1067696_PID_10524	29190952	15011635	0.6%	0.5%	RDID_14838	adrenal	M	KK	4.03	L
4S8	LID_108900_PID_10429	12650791	8365334	0.4%	0.2%	RDID_12343	lung	M	KK	4.03	L
4S8	LID_1068523_PID_10539	20535973	13863997	0.6%	0.5%	RDID_15608	thyroid	M	KK	4.03	L
4S8	LID_109528_PID_10491	8986866	5469229	0.8%	0.6%	RDID_11264	skeletal_muscle	M	KK	4.03	L
4S8	LID_1069521_PID_10540	32757471	17822213	0.7%	0.5%	RDID_15901	pituitary	M	KK	4.03	L
4S8	LID_108790_PID_10415	27872456	17201162	0.6%	0.4%	RDID_11970	spleen	M	KK	4.03	L
4S8	LID_108887_PID_10491	35292967	21485249	0.5%	0.4%	RDID_12165	liver	M	KK	4.03	L
4T2	LID_1068057_PID_10525	14856134	9590464	0.7%	0.5%	RDID_15152	thymus	M	KK	4.41	L
4T2	LID_1068659_PID_10540	21678804	14230021	0.7%	0.5%	RDID_15648	thyroid	M	KK	4.41	L
4T2	LID_108728_PID_10415	25926151	16592493	0.5%	0.3%	RDID_12068	spleen	M	KK	4.41	L
4T2	LID_108828_PID_10416	19483272	11648262	0.5%	0.4%	RDID_12111	liver	M	KK	4.41	L
4T2	LID_110674_PID_10491	22926172	14598428	0.5%	0.5%	RDID_11536	skeletal_muscle	M	KK	4.41	L
4T2	LID_1066979_PID_10510	26760672	17410021	0.7%	0.6%	RDID_14401	testis	M	KK	4.41	L
4T2	LID_1066029_PID_10507	22387152	13977445	0.7%	0.5%	RDID_12741	heart	M	KK	4.41	L
4T2	LID_1066888_PID_10514	27904692	17462402	0.7%	0.5%	RDID_13227	kidney	M	KK	4.41	L
4T2	LID_1067742_PID_10524	21350644	10969520	0.7%	0.5%	RDID_14948	adrenal	M	KK	4.41	L
4T2	LID_1067415_PID_10518	28849479	21642564	0.5%	0.5%	RDID_12523	lung	M	KK	4.41	L
4T2	LID_103984_PID_10123	15323231	6602200	0.7%	0.5%	DID_1003721	whole_blood	M	KK	4.41	L
4T2	LID_1065907_PID_10503	31483721	18505742	0.5%	0.4%	RDID_14117	omental_at	M	KK	4.41	L
4T4	LID_1065834_PID_10497	23881462	14316304	0.5%	0.4%	RDID_14004	omental_at	F	KK	4.17	L
4T4	LID_1068636_PID_10540	20049902	11425733	0.7%	0.5%	RDID_15625	thyroid	F	KK	4.17	L
4T4	LID_1068322_PID_10539	27240554	15621106	0.7%	0.5%	RDID_15329	thymus	F	KK	4.17	L
4T4	LID_1066906_PID_10514	48226323	28749171	0.5%	0.4%	RDID_14328	ovaries	F	KK	4.17	L
