sample_id	reads	percent_uniquelymapped	perc_chg_meth	perc_chh_meth	sample_name	tissue	monkey_id	sex	age	group	rank
LID_1067808_PID_10518	22289959	0.636094844319812	0.8%	0.6%	RDID_12879	heart	ID141	F	6.03	KK	L
LID_108695_PID_10471	22486384	0.655630625181888	0.4%	0.3%	RDID_11995	spleen	ID141	F	6.03	KK	L
LID_1065874_PID_10503	32338999	0.673086850956642	0.4%	0.3%	RDID_14084	omental_adipose	ID141	F	6.03	KK	L
LID_1067709_PID_10524	18183433	0.547283068054311	0.6%	0.4%	RDID_14899	adrenal	ID141	F	6.03	KK	L
LID_1066946_PID_10516	33168981	0.59887127675101	0.5%	0.4%	RDID_14368	ovaries	ID141	F	6.03	KK	L
LID_1067525_PID_10515	13514059	0.538385987511228	0.7%	0.4%	RDID_13711	kidney	ID141	F	6.03	KK	L
LID_1068294_PID_10539	34486288	0.58691468910774	0.7%	0.5%	RDID_15301	thymus	ID141	F	6.03	KK	L
LID_105483_PID_10123	17369965	0.427067181770372	0.7%	0.5%	DID_1003582	whole_blood	ID142	F	3.16	HH	L
LID_1066271_PID_10507	20894036	0.607756155871465	0.8%	0.6%	RDID_12575	heart	ID142	F	3.16	HH	L
LID_1067585_PID_10520	22878607	0.528070218610775	0.6%	0.5%	RDID_14542	adrenal	ID142	F	3.16	HH	L
LID_108744_PID_10429	24931067	0.671605952525016	0.6%	0.4%	RDID_10908	liver	ID142	F	3.16	HH	L
LID_109562_PID_10429	38196201	0.61629694534281	0.8%	0.6%	RDID_12036	skeletal_muscle	ID142	F	3.16	HH	L
LID_1068134_PID_10532	23487911	0.583759960602712	0.7%	0.5%	RDID_15229	thymus	ID142	F	3.16	HH	L
LID_109403_PID_10414	30757762	0.77510665437882	0.6%	0.7%	RDID_12408	lung	ID142	F	3.16	HH	L
LID_108472_PID_10415	11187632	0.574914512740498	0.7%	0.5%	RDID_11355	spleen	ID142	F	3.16	HH	L
LID_1068725_PID_10541	19045778	0.548650519815993	0.7%	0.5%	RDID_15791	pituitary	ID142	F	3.16	HH	L
LID_111815_PID_10496	21572745	0.629147194758942	0.5%	0.4%	RDID_13905	omental_adipose	ID142	F	3.16	HH	L
LID_1068648_PID_10540	19460713	0.624690267001009	0.7%	0.5%	RDID_15637	thyroid	ID143	M	3.18	HH	L
LID_109565_PID_10471	26400060	0.6135158026156	0.6%	0.5%	RDID_12474	lung	ID143	M	3.18	HH	L
LID_109479_PID_10416	29330034	0.680623009165281	0.8%	0.7%	RDID_11890	skeletal_muscle	ID143	M	3.18	HH	L
LID_1066794_PID_10515	13583990	0.65480598852031	0.9%	0.7%	RDID_13068	kidney	ID143	M	3.18	HH	L
LID_1065981_PID_10503	18792782	0.632998722594664	0.7%	0.5%	RDID_12681	heart	ID143	M	3.18	HH	L
LID_1067649_PID_10520	15559281	0.607560786388523	0.6%	0.5%	RDID_14606	adrenal	ID143	M	3.18	HH	L
LID_1068201_PID_10533	19552606	0.618192684903485	0.8%	0.6%	RDID_15349	thymus	ID143	M	3.18	HH	L
LID_1068784_PID_10541	21787609	0.559359680082381	0.7%	0.6%	RDID_15850	pituitary	ID143	M	3.18	HH	L
LID_111881_PID_10497	15451463	0.611503195522651	0.4%	0.3%	RDID_13971	omental_adipose	ID143	M	3.18	HH	L
LID_105625_PID_10123	10666792	0.448012485853291	0.8%	0.6%	DID_1003518	whole_blood	ID143	M	3.18	HH	L
LID_106239_PID_10496	17718007	0.506173183022221	0.6%	0.4%	RDID_11924	spleen	ID143	M	3.18	HH	L
LID_1065837_PID_10497	71152089	0.611139709475009	0.6%	0.4%	RDID_14007	omental_adipose	ID144	M	4.26	KK	L
LID_1065994_PID_10503	10075993	0.637869141036521	0.7%	0.6%	RDID_12694	heart	ID144	M	4.26	KK	L
LID_1066818_PID_10514	27744413	0.637644703457954	0.8%	0.6%	RDID_13108	kidney	ID144	M	4.26	KK	L
LID_1068325_PID_10540	17142740	0.619672992765451	0.7%	0.6%	RDID_15332	thymus	ID144	M	4.26	KK	L
LID_1066909_PID_10514	44220007	0.624313311393189	0.6%	0.5%	RDID_14331	testis	ID144	M	4.26	KK	L
LID_1067672_PID_10524	13873795	0.538132140484993	0.7%	0.5%	RDID_14646	adrenal	ID144	M	4.26	KK	L
LID_1068639_PID_10540	23856888	0.571043088268679	0.7%	0.5%	RDID_15628	thyroid	ID144	M	4.26	KK	L
LID_108880_PID_10413	13523832	0.633748038277908	0.6%	0.4%	RDID_12158	liver	ID144	M	4.26	KK	L
LID_109567_PID_10429	17214173	0.576017157489936	0.6%	0.4%	RDID_12488	lung	ID144	M	4.26	KK	L
LID_109446_PID_10415	16109722	0.640433087548004	0.7%	0.7%	RDID_11793	skeletal_muscle	ID144	M	4.26	KK	L
LID_103953_PID_10123	10845700	0.443191310842085	0.6%	0.4%	DID_1003689	whole_blood	ID145	M	4.27	KK	L
LID_1067498_PID_10515	27734340	0.548489778375833	0.6%	0.5%	RDID_13348	kidney	ID145	M	4.27	KK	L
LID_1066598_PID_10511	25330126	0.559041198610698	0.7%	0.6%	RDID_14434	testis	ID145	M	4.27	KK	L
LID_1067763_PID_10518	12538309	0.595835690442786	0.7%	0.5%	RDID_12770	heart	ID145	M	4.27	KK	L
LID_1067428_PID_10518	17774481	0.757293841659849	0.5%	0.5%	RDID_12536	lung	ID145	M	4.27	KK	L
LID_1067560_PID_10516	18026638	0.600697090605581	0.7%	0.5%	RDID_15012	adrenal	ID145	M	4.27	KK	L
LID_1068657_PID_10540	16367741	0.629578816038206	0.7%	0.5%	RDID_15646	thyroid	ID145	M	4.27	KK	L
LID_1068087_PID_10532	18729609	0.680850838904325	0.7%	0.6%	RDID_15182	thymus	ID145	M	4.27	KK	L
LID_109366_PID_10413	22387197	0.649231701494385	0.7%	0.6%	RDID_12142	liver	ID145	M	4.27	KK	L
LID_108857_PID_10491	14069290	0.562806012243688	0.5%	0.3%	RDID_12213	spleen	ID145	M	4.27	KK	L
LID_103968_PID_10123	8956008	0.493531269735355	0.6%	0.4%	DID_1003704	whole_blood	ID146	F	4.25	KK	M
LID_1065882_PID_10503	26437968	0.703604944222642	0.5%	0.4%	RDID_14092	omental_adipose	ID146	F	4.25	KK	M
LID_1066560_PID_10511	31271058	0.566731832354377	0.6%	0.5%	RDID_14500	ovaries	ID146	F	4.25	KK	M
LID_1069538_PID_10541	16219159	0.53399414852521	0.7%	0.5%	RDID_15918	pituitary	ID146	F	4.25	KK	M
LID_110655_PID_10491	14532800	0.683098026533084	0.6%	0.5%	RDID_12317	skeletal_muscle	ID146	F	4.25	KK	M
LID_108703_PID_10416	21821252	0.667071211129407	0.4%	0.3%	RDID_12003	spleen	ID146	F	4.25	KK	M
LID_109386_PID_10491	10522751	0.578252303033684	0.8%	0.6%	RDID_12210	liver	ID146	F	4.25	KK	M
LID_1067717_PID_10524	22213280	0.516538259995822	0.7%	0.5%	RDID_14907	adrenal	ID146	F	4.25	KK	M
LID_1067828_PID_10520	22347942	0.628816112016042	0.6%	0.5%	RDID_12915	heart	ID146	F	4.25	KK	M
LID_1068289_PID_10539	31195876	0.541698620676656	0.7%	0.4%	RDID_15296	thymus	ID146	F	4.25	KK	M
LID_108946_PID_10491	30014676	0.599568957532642	0.8%	0.6%	RDID_12364	lung	ID146	F	4.25	KK	M
LID_1068506_PID_10539	38246910	0.610576723714413	0.6%	0.5%	RDID_15591	thyroid	ID146	F	4.25	KK	M
LID_109553_PID_10429	34385308	0.669171263494281	0.6%	0.4%	RDID_12494	lung	ID147	M	14.12	KK	M
LID_1066920_PID_10514	39373725	0.543880722486887	0.5%	0.4%	RDID_14342	testis	ID147	M	14.12	KK	M
LID_1065848_PID_10497	38264126	0.559749437371182	0.5%	0.4%	RDID_14018	omental_adipose	ID147	M	14.12	KK	M
LID_1067683_PID_10524	18814021	0.552187754016008	0.6%	0.4%	RDID_14825	adrenal	ID147	M	14.12	KK	M
LID_108777_PID_10525	31760456	0.628682188945902	0.6%	0.4%	RDID_11957	spleen	ID147	M	14.12	KK	M
LID_109452_PID_10415	23365698	0.636754399547576	0.7%	0.7%	RDID_11799	skeletal_muscle	ID147	M	14.12	KK	M
LID_103909_PID_10123	9982032	0.454131683809469	0.7%	0.5%	DID_1003644	whole_blood	ID147	M	14.12	KK	M
LID_1068238_PID_10533	14368262	0.534375347554214	0.9%	0.6%	RDID_15386	thymus	ID147	M	14.12	KK	M
LID_1066000_PID_10503	28827422	0.608323040471673	0.6%	0.5%	RDID_12712	heart	ID147	M	14.12	KK	M
LID_1066236_PID_10507	27072952	0.596878389914775	0.7%	0.5%	RDID_12372	heart	ID148	F	19.91	KK	H
LID_1067564_PID_10516	36297526	0.545412681845038	0.6%	0.4%	RDID_15016	adrenal	ID148	F	19.91	KK	H
LID_1068116_PID_10532	14395711	0.583089574387816	0.8%	0.5%	RDID_15211	thymus	ID148	F	19.91	KK	H
LID_1067501_PID_10515	30094157	0.559400583973826	0.6%	0.5%	RDID_13351	kidney	ID148	F	19.91	KK	H
LID_1066561_PID_10511	31043571	0.56180740289189	0.6%	0.5%	RDID_14501	ovaries	ID148	F	19.91	KK	H
LID_110632_PID_10471	28896164	0.754453878376382	0.5%	0.5%	RDID_12294	skeletal_muscle	ID148	F	19.91	KK	H
LID_1068689_PID_10540	18446548	0.619605033960826	0.7%	0.5%	RDID_15678	thyroid	ID148	F	19.91	KK	H
LID_103931_PID_10123	10764531	0.469796872710943	0.6%	0.4%	DID_1003666	whole_blood	ID148	F	19.91	KK	H
LID_111860_PID_10497	32421470	0.629914066203661	0.5%	0.4%	RDID_13950	omental_adipose	ID149	F	13.87	HH	H
LID_108357_PID_10416	34983888	0.592774851097168	0.9%	0.6%	RDID_10709	liver	ID149	F	13.87	HH	H
LID_1068770_PID_10541	36903224	0.532820194788401	0.7%	0.5%	RDID_15836	pituitary	ID149	F	13.87	HH	H
LID_109458_PID_10415	30419634	0.731278029183389	0.8%	0.9%	RDID_11869	skeletal_muscle	ID149	F	13.87	HH	H
LID_1066773_PID_10515	19702734	0.672588484420487	1.1%	0.9%	RDID_13047	kidney	ID149	F	13.87	HH	H
LID_1068245_PID_10539	22070344	0.62368678983889	0.6%	0.5%	RDID_15252	thymus	ID149	F	13.87	HH	H
LID_1067630_PID_10520	19821222	0.521220941877347	0.6%	0.5%	RDID_14587	adrenal	ID149	F	13.87	HH	H
LID_108554_PID_10414	20785239	0.578594934607199	0.6%	0.4%	RDID_11552	spleen	ID149	F	13.87	HH	H
LID_103837_PID_10123	5298152	0.474440144412618	0.6%	0.4%	DID_1003566	whole_blood	ID149	F	13.87	HH	H
LID_1066788_PID_10515	13926908	0.664782161266521	1.0%	0.8%	RDID_13062	kidney	ID150	F	9.19	HH	L
LID_1068269_PID_10539	21094116	0.521629870623637	0.7%	0.4%	RDID_15276	thymus	ID150	F	9.19	HH	L
LID_1065974_PID_10503	19340684	0.630295236714482	0.7%	0.6%	RDID_12674	heart	ID150	F	9.19	HH	L
LID_1067643_PID_10520	26646352	0.505405918228506	0.6%	0.5%	RDID_14600	adrenal	ID150	F	9.19	HH	L
LID_1068447_PID_10532	9521664	0.588416688511588	0.7%	0.5%	RDID_15532	thyroid	ID150	F	9.19	HH	L
LID_108618_PID_10413	24010068	0.628658860941169	0.7%	0.5%	RDID_11567	spleen	ID150	F	9.19	HH	L
LID_111875_PID_10497	31395890	0.713929562117844	0.4%	0.3%	RDID_13965	omental_adipose	ID150	F	9.19	HH	L
LID_108365_PID_10413	29350815	0.577221722803949	0.7%	0.5%	RDID_10719	liver	ID150	F	9.19	HH	L
LID_109615_PID_10471	36684210	0.611045597002089	0.6%	0.5%	RDID_11340	skeletal_muscle	ID151	F	9.18	HH	M
LID_1068710_PID_10540	16860129	0.719569524052871	0.5%	0.5%	RDID_15699	thyroid	ID151	F	9.18	HH	M
LID_1068184_PID_10533	19186555	0.548721696000142	0.8%	0.5%	RDID_14166	omental_adipose	ID151	F	9.18	HH	M
LID_108443_PID_10429	23555464	0.647277591305355	0.8%	0.6%	RDID_10792	liver	ID151	F	9.18	HH	M
LID_1067513_PID_10515	15633082	0.584021116245664	0.7%	0.5%	RDID_13411	kidney	ID151	F	9.18	HH	M
LID_1067837_PID_10524	22960993	0.535260996769608	0.7%	0.5%	RDID_15028	adrenal	ID151	F	9.18	HH	M
LID_1067390_PID_10518	16885372	0.806272494322305	0.6%	0.5%	RDID_12550	lung	ID151	F	9.18	HH	M
LID_1067778_PID_10516	27588027	0.605400487682573	0.7%	0.5%	RDID_12809	heart	ID151	F	9.18	HH	M
LID_108638_PID_10413	21272873	0.620748311711352	0.6%	0.4%	RDID_11712	spleen	ID151	F	9.18	HH	M
LID_1068096_PID_10532	24598728	0.597374791086759	0.8%	0.6%	RDID_15191	thymus	ID151	F	9.18	HH	M
LID_1069527_PID_10541	11392973	0.556758451020642	0.6%	0.4%	RDID_15907	pituitary	ID152	F	11.2	KK	L
LID_1066884_PID_10514	32287887	0.6128884804385	0.7%	0.5%	RDID_13174	kidney	ID152	F	11.2	KK	L
LID_1068083_PID_10532	40372847	0.62931477188121	0.6%	0.4%	RDID_15178	thymus	ID152	F	11.2	KK	L
LID_1067451_PID_10518	30834077	0.746321837361955	0.5%	0.4%	RDID_12940	lung	ID152	F	11.2	KK	L
LID_103958_PID_10123	18766071	0.474162012922151	0.6%	0.5%	DID_1003694	whole_blood	ID152	F	11.2	KK	L
LID_1067738_PID_10524	26597448	0.541691669065393	0.6%	0.4%	RDID_14944	adrenal	ID152	F	11.2	KK	L
LID_1068651_PID_10540	24299262	0.565403714730102	0.7%	0.5%	RDID_15640	thyroid	ID152	F	11.2	KK	L
LID_108724_PID_10413	22661033	0.659016294623462	0.6%	0.3%	RDID_12064	spleen	ID152	F	11.2	KK	L
LID_1065903_PID_10503	46079654	0.640796716919793	0.5%	0.4%	RDID_14113	omental_adipose	ID152	F	11.2	KK	L
LID_1067802_PID_10518	12437566	0.695922900027224	0.6%	0.5%	RDID_12857	heart	ID152	F	11.2	KK	L
LID_108951_PID_10429	22209589	0.622534122535991	0.9%	0.6%	RDID_12246	liver	ID152	F	11.2	KK	L
LID_1066562_PID_10511	37526270	0.568899733440068	0.6%	0.5%	RDID_14502	ovaries	ID152	F	11.2	KK	L
LID_110628_PID_10471	28958774	0.695922624348669	0.7%	0.6%	RDID_12290	skeletal_muscle	ID152	F	11.2	KK	L
LID_1067721_PID_10524	27084777	0.543390259406603	0.7%	0.5%	RDID_14911	adrenal	ID153	F	9.24	KK	L
LID_1068274_PID_10539	23075989	0.551657699264807	0.7%	0.5%	RDID_15281	thymus	ID153	F	9.24	KK	L
LID_1067452_PID_10518	27174406	0.666979583656769	0.6%	0.5%	RDID_12941	lung	ID153	F	9.24	KK	L
LID_1065886_PID_10503	31191858	0.708982677466665	0.4%	0.3%	RDID_14096	omental_adipose	ID153	F	9.24	KK	L
LID_108707_PID_10416	19613813	0.639708556413789	0.5%	0.3%	RDID_12007	spleen	ID153	F	9.24	KK	L
LID_103969_PID_10123	14628604	0.439024256860053	0.6%	0.4%	DID_1003705	whole_blood	ID153	F	9.24	KK	L
LID_1067829_PID_10520	23016893	0.552448456010114	0.7%	0.5%	RDID_12916	heart	ID153	F	9.24	KK	L
LID_1069528_PID_10541	10160689	0.517162664854716	0.6%	0.4%	RDID_15908	pituitary	ID153	F	9.24	KK	L
LID_108962_PID_10429	28102160	0.634993644616642	0.8%	0.6%	RDID_12257	liver	ID153	F	9.24	KK	L
LID_109520_PID_10491	21528946	0.645319515409626	0.7%	0.6%	RDID_11153	skeletal_muscle	ID153	F	9.24	KK	L
LID_1066563_PID_10511	36591749	0.562151019345919	0.6%	0.5%	RDID_14503	ovaries	ID153	F	9.24	KK	L
LID_1068491_PID_10533	27826504	0.507561963227576	0.6%	0.4%	RDID_15576	thyroid	ID153	F	9.24	KK	L
LID_1066867_PID_10514	26574161	0.635446740914981	0.8%	0.6%	RDID_13157	kidney	ID153	F	9.24	KK	L
LID_1067811_PID_10518	23944494	0.727324828831213	0.6%	0.5%	RDID_12882	heart	ID154	F	9.13	KK	M
LID_108909_PID_10429	20645194	0.650339541493289	0.5%	0.3%	RDID_12352	lung	ID154	F	9.13	KK	M
LID_1067491_PID_10515	42155312	0.571304869004409	0.6%	0.5%	RDID_13341	kidney	ID154	F	9.13	KK	M
LID_109627_PID_10471	12134118	0.558613901727344	0.6%	0.5%	RDID_12199	liver	ID154	F	9.13	KK	M
LID_108850_PID_10471	16530639	0.583035356346479	0.4%	0.3%	RDID_12094	spleen	ID154	F	9.13	KK	M
LID_109481_PID_10416	21611628	0.659604357432027	0.8%	0.7%	RDID_11150	skeletal_muscle	ID154	F	9.13	KK	M
LID_1066564_PID_10511	38014911	0.599532983254913	0.6%	0.5%	RDID_14504	ovaries	ID154	F	9.13	KK	M
LID_1068066_PID_10525	17815943	0.573238082317619	0.7%	0.5%	RDID_15161	thymus	ID154	F	9.13	KK	M
LID_1068107_PID_10525	21868084	0.495856564297082	0.6%	0.4%	RDID_15202	thymus	ID155	F	6.13	HH	L
LID_1066270_PID_10507	17126497	0.627708573446164	0.7%	0.6%	RDID_12574	heart	ID155	F	6.13	HH	L
LID_109402_PID_10414	10629617	0.604853589738934	0.8%	0.6%	RDID_12407	lung	ID155	F	6.13	HH	L
LID_1066727_PID_10511	10512605	0.580876671386398	2.0%	1.8%	RDID_12970	kidney	ID155	F	6.13	HH	L
LID_108315_PID_10414	17911632	0.550220214439421	0.7%	0.6%	RDID_10053	liver	ID155	F	6.13	HH	L
LID_109581_PID_10495	11964362	0.648035056110806	0.5%	0.4%	RDID_12173	skeletal_muscle	ID155	F	6.13	HH	L
LID_1068724_PID_10541	18510815	0.550831932575632	0.7%	0.5%	RDID_15790	pituitary	ID155	F	6.13	HH	L
LID_1067584_PID_10520	15101327	0.487806601366886	0.7%	0.6%	RDID_14541	adrenal	ID155	F	6.13	HH	L
LID_105638_PID_10123	9927376	0.411017775492738	0.7%	0.5%	DID_1003580	whole_blood	ID155	F	6.13	HH	L
LID_1067782_PID_10516	18613598	0.619434351166282	0.7%	0.5%	RDID_12821	heart	ID156	F	6.13	HH	M
LID_103859_PID_10123	9985059	0.439248881754229	0.8%	0.6%	DID_1003588	whole_blood	ID156	F	6.13	HH	M
LID_1067517_PID_10515	40296546	0.692654576399675	0.7%	0.5%	RDID_13415	kidney	ID156	F	6.13	HH	M
LID_1067468_PID_10518	11334202	0.620316807482344	0.9%	0.6%	RDID_12554	lung	ID156	F	6.13	HH	M
LID_1068216_PID_10533	20915028	0.549590897033463	0.8%	0.5%	RDID_15364	thymus	ID156	F	6.13	HH	M
LID_105492_PID_10123	12545842	0.535497179065383	0.9%	0.6%	DID_1003635	whole_blood	ID157	M	6.15	KK	H
LID_1065838_PID_10497	53906545	0.573146247825751	0.6%	0.4%	RDID_14008	omental_adipose	ID157	M	6.15	KK	H
LID_1065995_PID_10503	41992533	0.577429420606754	0.6%	0.5%	RDID_12707	heart	ID157	M	6.15	KK	H
LID_1066819_PID_10514	24847814	0.640120132901832	0.8%	0.6%	RDID_13109	kidney	ID157	M	6.15	KK	H
LID_1066910_PID_10514	31124727	0.570062317333739	0.6%	0.4%	RDID_14332	testis	ID157	M	6.15	KK	H
LID_1067673_PID_10524	14467108	0.539411677855726	0.7%	0.5%	RDID_14647	adrenal	ID157	M	6.15	KK	H
LID_1068321_PID_10539	20746019	0.560962081448012	0.7%	0.5%	RDID_15328	thymus	ID157	M	6.15	KK	H
LID_1068634_PID_10540	18432417	0.552865313322718	0.8%	0.5%	RDID_15623	thyroid	ID157	M	6.15	KK	H
LID_109583_PID_10495	12924049	0.659178249788437	0.6%	0.4%	RDID_12489	lung	ID157	M	6.15	KK	H
LID_108881_PID_10429	10538666	0.62083834899028	0.5%	0.3%	RDID_12159	liver	ID157	M	6.15	KK	H
LID_108675_PID_10429	14627197	0.669124029709862	0.5%	0.3%	RDID_11947	spleen	ID157	M	6.15	KK	H
LID_1068806_PID_10541	18995216	0.535454295439441	0.7%	0.5%	RDID_15872	pituitary	ID157	M	6.15	KK	H
LID_1068093_PID_10532	13735354	0.55494776472452	0.7%	0.5%	RDID_15188	thymus	ID158	F	5.28	KK	L
LID_108963_PID_10429	24900076	0.655985387353838	0.8%	0.6%	RDID_12258	liver	ID158	F	5.28	KK	L
LID_110646_PID_10471	74475952	0.631149354089492	0.5%	0.5%	RDID_12308	skeletal_muscle	ID158	F	5.28	KK	L
LID_108847_PID_10416	13074772	0.635132834438719	0.6%	0.3%	RDID_12091	spleen	ID158	F	5.28	KK	L
LID_1066565_PID_10511	43547564	0.575514556910692	0.6%	0.5%	RDID_14505	ovaries	ID158	F	5.28	KK	L
LID_1067488_PID_10515	18546134	0.585628573588436	0.9%	0.6%	RDID_13250	kidney	ID158	F	5.28	KK	L
LID_105497_PID_10123	15463662	0.547719421182382	0.8%	0.6%	DID_1003652	whole_blood	ID158	F	5.28	KK	L
LID_1066320_PID_10508	64455427	0.578397300819991	0.5%	0.4%	RDID_12917	heart	ID158	F	5.28	KK	L
LID_1068674_PID_10540	18545288	0.555881094971402	0.7%	0.5%	RDID_15663	thyroid	ID158	F	5.28	KK	L
LID_1067453_PID_10518	23396943	0.687326075034674	0.6%	0.5%	RDID_12942	lung	ID158	F	5.28	KK	L
LID_1067551_PID_10516	49752119	0.526708982988242	0.7%	0.5%	RDID_14987	adrenal	ID158	F	5.28	KK	L
LID_1065859_PID_10497	31623648	0.666521585365483	0.5%	0.4%	RDID_14029	omental_adipose	ID159	M	4.07	KK	L
LID_1066007_PID_10507	16231940	0.649775319524345	0.6%	0.5%	RDID_12719	heart	ID159	M	4.07	KK	L
LID_1066840_PID_10514	18668702	0.635861614803214	1.0%	0.7%	RDID_13130	kidney	ID159	M	4.07	KK	L
LID_1068305_PID_10539	20794297	0.697032941291547	0.6%	0.5%	RDID_15312	thymus	ID159	M	4.07	KK	L
LID_1067694_PID_10524	15860121	0.540555081515456	0.6%	0.4%	RDID_14836	adrenal	ID159	M	4.07	KK	L
LID_1068520_PID_10539	20187105	0.767360550212623	0.6%	0.5%	RDID_15605	thyroid	ID159	M	4.07	KK	L
LID_110695_PID_10497	17107125	0.632112467758317	0.9%	0.8%	RDID_11644	skeletal_muscle	ID159	M	4.07	KK	L
LID_109356_PID_10413	26152113	0.637152187282152	0.8%	0.6%	RDID_12132	liver	ID159	M	4.07	KK	L
LID_1069519_PID_10541	18938461	0.540078256622859	0.8%	0.5%	RDID_15899	pituitary	ID159	M	4.07	KK	L
LID_1066931_PID_10510	35814608	0.63542261861417	0.6%	0.5%	RDID_14353	testis	ID159	M	4.07	KK	L
LID_1067393_PID_10515	21833584	0.770972415706006	0.6%	0.5%	RDID_12501	lung	ID159	M	4.07	KK	L
LID_108788_PID_10415	34984126	0.597678958736885	0.5%	0.3%	RDID_11968	spleen	ID159	M	4.07	KK	L
LID_1068675_PID_10540	17601539	0.557425575115903	0.8%	0.5%	RDID_15664	thyroid	ID160	F	4.34	KK	L
LID_1068224_PID_10533	5644785	0.503046617364523	0.8%	0.5%	RDID_15372	thymus	ID160	F	4.34	KK	L
LID_108762_PID_10416	26395439	0.67106389100026	0.6%	0.4%	RDID_11932	spleen	ID160	F	4.34	KK	L
LID_110619_PID_10471	19379637	0.692297074501447	0.6%	0.5%	RDID_12281	skeletal_muscle	ID160	F	4.34	KK	L
LID_111891_PID_10497	22068152	0.573685870932917	0.5%	0.4%	RDID_13981	omental_adipose	ID160	F	4.34	KK	L
LID_108970_PID_10429	19730539	0.640602671827668	1.0%	0.8%	RDID_12266	liver	ID160	F	4.34	KK	L
LID_1066566_PID_10511	14677593	0.586143177563242	0.7%	0.6%	RDID_14506	ovaries	ID160	F	4.34	KK	L
LID_1066804_PID_10515	10225479	0.647040495609057	0.9%	0.7%	RDID_13078	kidney	ID160	F	4.34	KK	L
LID_1068793_PID_10541	25631896	0.480272079755629	0.7%	0.5%	RDID_15859	pituitary	ID160	F	4.34	KK	L
LID_1067658_PID_10520	6676602	0.516897068299114	0.7%	0.6%	RDID_14624	adrenal	ID160	F	4.34	KK	L
LID_1066801_PID_10515	15037755	0.639225801989725	1.0%	0.8%	RDID_13075	kidney	ID161	F	14.1	HH	L
LID_110703_PID_10491	17605909	0.693184827889318	0.7%	0.6%	RDID_11786	skeletal_muscle	ID161	F	14.1	HH	L
LID_111888_PID_10497	19210941	0.617255656555293	0.5%	0.4%	RDID_13978	omental_adipose	ID161	F	14.1	HH	L
LID_103821_PID_10123	11412484	0.483140480196949	0.6%	0.4%	DID_1003519	whole_blood	ID161	F	14.1	HH	L
LID_109550_PID_10429	26281153	0.692186183764464	0.5%	0.4%	RDID_12481	lung	ID161	F	14.1	HH	L
LID_1068329_PID_10539	27868184	0.530465781336882	0.6%	0.4%	RDID_15336	thymus	ID161	F	14.1	HH	L
LID_1068785_PID_10541	26134609	0.514460231641499	0.7%	0.5%	RDID_15851	pituitary	ID161	F	14.1	HH	L
LID_1067655_PID_10520	20477832	0.522248302457018	0.7%	0.5%	RDID_14613	adrenal	ID161	F	14.1	HH	L
LID_1065987_PID_10503	18045603	0.681781872293212	0.6%	0.5%	RDID_12687	heart	ID161	F	14.1	HH	L
LID_108626_PID_10413	21907646	0.629035497469696	0.8%	0.6%	RDID_11652	spleen	ID161	F	14.1	HH	L
LID_109630_PID_10471	15427550	0.572582101500238	0.7%	0.5%	RDID_11548	skeletal_muscle	ID162	M	13.09	KK	L
LID_1067761_PID_10518	10091990	0.593166560807135	0.8%	0.5%	RDID_12768	heart	ID162	M	13.09	KK	L
LID_1067426_PID_10518	17024927	0.796579274613042	0.5%	0.4%	RDID_12534	lung	ID162	M	13.09	KK	L
LID_1067495_PID_10515	18221434	0.596922009541071	0.8%	0.5%	RDID_13345	kidney	ID162	M	13.09	KK	L
LID_1068677_PID_10540	16502646	0.599957303816612	0.7%	0.5%	RDID_15666	thyroid	ID162	M	13.09	KK	L
LID_1068227_PID_10533	14053739	0.636016578933194	0.8%	0.6%	RDID_15375	thymus	ID162	M	13.09	KK	L
LID_1067557_PID_10516	30967361	0.537163886842021	0.6%	0.4%	RDID_15009	adrenal	ID162	M	13.09	KK	L
LID_1068165_PID_10539	26175517	0.547764768122823	0.8%	0.6%	RDID_14147	omental_adipose	ID162	M	13.09	KK	L
LID_108854_PID_10491	15841230	0.611406626884402	0.5%	0.3%	RDID_12098	spleen	ID162	M	13.09	KK	L
LID_1066595_PID_10511	34501147	0.531604384051348	0.5%	0.4%	RDID_14431	testis	ID162	M	13.09	KK	L
LID_105496_PID_10123	13661307	0.495250637439009	0.7%	0.5%	DID_1003640	whole_blood	ID162	M	13.09	KK	L
LID_1067561_PID_10516	17572766	0.583076449091737	0.7%	0.4%	RDID_15013	adrenal	ID163	M	12.12	KK	M
LID_1066599_PID_10511	25584360	0.566141541160303	0.6%	0.5%	RDID_14435	testis	ID163	M	12.12	KK	M
LID_1068169_PID_10539	27004210	0.586956033892493	0.8%	0.6%	RDID_14151	omental_adipose	ID163	M	12.12	KK	M
LID_109367_PID_10518	8172081	0.642039891675082	0.6%	0.5%	RDID_12143	liver	ID163	M	12.12	KK	M
LID_1068695_PID_10540	27725380	0.671763524972426	0.6%	0.5%	RDID_15684	thyroid	ID163	M	12.12	KK	M
LID_1067765_PID_10518	20906634	0.607019236095107	0.7%	0.5%	RDID_12796	heart	ID163	M	12.12	KK	M
LID_1068071_PID_10532	17835852	0.572216791213562	0.7%	0.5%	RDID_15166	thymus	ID163	M	12.12	KK	M
LID_105659_PID_10123	14302016	0.42659992828983	0.7%	0.5%	DID_1003650	whole_blood	ID163	M	12.12	KK	M
LID_108858_PID_10495	16171381	0.561597924135236	0.4%	0.3%	RDID_12214	spleen	ID163	M	12.12	KK	M
